A,220215,092426.000,+5836.4103,N,+02430.0934,E,22.89,+00.00,-07.35,-78.40;
A,220215,092427.000,+5836.4042,N,+02430.0900,E,22.37,+00.00,-07.35,-78.40;
A,220215,092428.000,+5836.3982,N,+02430.0865,E,21.99,-01.23,-08.58,-78.40;
A,220215,092429.000,+5836.3926,N,+02430.0833,E,21.25,-00.61,-09.19,-78.40;
A,220215,092430.000,+5836.3870,N,+02430.0799,E,20.90,+00.00,-07.96,-78.40;
A,220215,092431.000,+5836.3808,N,+02430.0769,E,20.90,+00.00,-07.35,-78.40;
A,220215,092432.000,+5836.3750,N,+02430.0742,E,20.85,-00.61,-07.35,-78.40;
A,220215,092433.000,+5836.3689,N,+02430.0719,E,21.29,+00.00,-09.19,-78.40;
A,220215,092434.000,+5836.3628,N,+02430.0702,E,21.35,+00.00,-07.35,-78.40;
A,220215,092435.000,+5836.3569,N,+02430.0688,E,21.38,+00.00,-07.96,-78.40;
A,220215,092436.000,+5836.3514,N,+02430.0678,E,21.42,+00.00,-07.96,-78.40;
A,220215,092437.000,+5836.3459,N,+02430.0672,E,21.90,-00.61,-06.74,-78.40;
A,220215,092438.000,+5836.3405,N,+02430.0674,E,21.49,-01.84,-07.35,-78.40;
A,220215,092439.000,+5836.3345,N,+02430.0674,E,21.49,-00.61,-09.19,-78.40;
A,220215,092440.000,+5836.3288,N,+02430.0677,E,21.47,-01.23,-08.58,-78.40;
A,220215,092441.000,+5836.3226,N,+02430.0683,E,22.16,+00.00,-07.96,-78.40;
A,220215,092442.000,+5836.3165,N,+02430.0689,E,22.21,-01.23,-07.35,-78.40;
A,220215,092443.000,+5836.3103,N,+02430.0696,E,21.91,-00.61,-07.35,-78.40;
A,220215,092444.000,+5836.3034,N,+02430.0703,E,23.04,-01.84,-08.58,-78.40;
A,220215,092445.000,+5836.2964,N,+02430.0712,E,23.86,-00.61,-07.96,-78.40;
A,220215,092446.000,+5836.2912,N,+02430.0726,E,24.03,-00.61,-07.96,-78.40;
A,220215,092447.000,+5836.2849,N,+02430.0744,E,25.33,-00.61,-06.74,-78.40;
A,220215,092448.000,+5836.2784,N,+02430.0771,E,25.32,-00.61,-07.35,-78.40;
A,220215,092449.000,+5836.2720,N,+02430.0805,E,24.36,+00.00,-06.74,-78.40;
A,220215,092449.000,+5836.2720,N,+02430.0805,E,24.36,+00.61,-08.58,-78.40;
A,220215,092451.000,+5836.2587,N,+02430.0884,E,23.04,-01.23,-07.96,-78.40;
A,220215,092452.000,+5836.2524,N,+02430.0926,E,23.66,-01.84,-07.35,-78.40;
A,220215,092453.000,+5836.2455,N,+02430.0965,E,23.93,-00.61,-07.96,-78.40;
A,220215,092453.000,+5836.2455,N,+02430.0965,E,23.93,-01.84,-07.96,-78.40;
A,220215,092455.000,+5836.2313,N,+02430.1050,E,25.98,-00.61,-07.96,-78.40;
A,220215,092456.000,+5836.2239,N,+02430.1095,E,26.41,+00.00,-07.96,-78.40;
A,220215,092457.000,+5836.2170,N,+02430.1143,E,26.37,+00.61,-07.96,-78.40;
A,220215,092458.000,+5836.2097,N,+02430.1189,E,26.58,+00.00,-07.96,-78.40;
A,220215,092459.000,+5836.2028,N,+02430.1237,E,26.07,-01.23,-09.19,-78.40;
A,220215,092500.000,+5836.1951,N,+02430.1281,E,27.02,-01.84,-07.96,-78.40;
A,220215,092501.000,+5836.1875,N,+02430.1330,E,27.59,-00.61,-08.58,-78.40;
A,220215,092502.000,+5836.1801,N,+02430.1381,E,28.29,+00.00,-07.96,-78.40;
A,220215,092503.000,+5836.1728,N,+02430.1438,E,28.03,-01.23,-09.19,-78.40;
A,220215,092504.000,+5836.1655,N,+02430.1488,E,27.39,+00.00,-07.35,-78.40;
A,220215,092505.000,+5836.1581,N,+02430.1538,E,27.44,-02.45,-09.19,-78.40;
A,220215,092506.000,+5836.1507,N,+02430.1589,E,28.00,-01.84,-07.35,-78.40;
